filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
JD00001_exterior.png,-0.11298758,-0.17550662,0.022095483,0.06523798,0.018898541,0.06305718,-0.097124584,0.057022724,-0.036716495,0.036261346,-0.010007773,0.074794255,-0.0727169,0.012925518,0.026014386,0.08993686,0.10146608,-0.031105272,0.005625859,0.07928603,-0.08819276,0.09271617,-0.19254015,-0.082952715,-0.012362561,-0.04507065,0.19846673,-0.08444175,0.04052158,-0.033265207,-0.03154693,0.051639963,-0.025764309,0.1319804,-0.04859195,0.2003483,-0.0011377262,0.034597997,-0.060487248,-0.14174648,0.036333594,0.09358457,-0.19309069,0.12688218,0.12894066,0.10442149,0.045929916,-0.013615235,0.085319884,-0.006535044,0.07283198,0.045318224,-0.077416696,0.077142246,0.11628533,-0.015511071,0.016738744,-0.023937048,0.004448943,0.013402068,0.12036786,-0.06645308,-0.14358014,-0.014953916,0.079016276,-0.025820632,-0.058690276,0.097626105,0.094584726,-0.03762615,-0.052402724,-0.036434423,-0.051936965,-0.053925175,0.09376684,0.1337735,-0.13492179,-0.21704729,-0.0021028742,-0.047771048,-0.08762237,-0.040834058,-0.010752533,0.2021893,-0.009397385,-0.0019552975,0.05004598,-0.11609506,-0.040573165,-0.033099275,0.022354355,-0.12621716,0.024114333,0.03214372,0.009266559,-0.095598474,-0.029270243,0.105539985,0.0837229,-0.14371529,-0.14245798,0.03758039,-0.07529963,-0.04400784,-0.043348774,-0.02507825,0.03769014,0.20941874,-0.16703808,0.008480363,0.0878158,0.01895626,0.043119274,0.08240895,0.0124721145,0.022982446,-0.061508268,0.050160702,-0.048030782,0.262684,-0.013503448,-0.10155821,0.05138558,0.022094412,-0.0069172895,-0.098250985,-0.11217481,0.113010585
JD00002_exterior.png,-0.12766065,-0.00615973,-0.06843052,-0.018487772,0.0818687,0.00049675984,0.04846399,0.0898416,-0.052166253,0.049047094,0.05482149,0.02593462,0.027727071,-0.088602155,-0.14564785,0.07624943,0.14092334,-0.00020087732,0.055482548,-0.120008454,-0.2285638,0.11400774,-0.060936943,-0.115683846,-0.052835982,0.14177191,0.033001825,-0.20066868,0.02614973,-0.09440262,-0.063125364,-0.029263305,0.03858895,0.033343457,-0.11622013,0.06128664,-0.05035964,0.103157654,-0.0059456835,-0.04343649,0.07237479,0.0114983665,-0.14439419,-0.043886706,-0.018098323,0.10979431,0.0036025536,-0.059467815,0.077401824,0.042264458,0.05030415,0.0846235,-0.019143643,0.08913457,0.1300425,0.10476862,-0.049856704,0.017616708,0.1898691,0.09057239,-0.044957045,0.01084597,0.027585559,-0.03546134,-0.093376175,-0.11404401,0.060407948,0.08511272,-0.04159804,0.038062412,-0.04905556,0.1525365,-0.15500765,0.04912121,0.009483189,-0.12217617,0.07050603,-0.05611363,0.04294021,-0.24670428,-0.079902895,0.10436017,0.088095725,0.085413754,-0.10034276,0.123171926,0.09266864,-0.24216947,-0.05631993,-0.016677186,0.057035193,-0.15970027,0.12379953,0.023145255,-0.115487896,0.047198426,-0.025330264,0.079376444,0.104503945,-0.091114774,-0.11399427,-0.05864604,-0.04588296,-0.04301484,-0.04417054,-0.1664825,-0.04283725,-0.006630529,-0.016269105,-0.13098748,0.13849474,-0.0091655655,-0.0305231,0.0009567942,-0.04509242,0.096694835,0.026306117,0.053066686,-0.09970826,0.048487365,-0.04067253,0.045492783,0.1297714,-0.0045377696,-0.015227617,-0.008022085,0.056618728,0.0748507
JD00003_exterior.png,0.020723151,-0.010774092,0.11005517,-0.13384545,-0.11536449,0.032956768,0.061975483,0.11797423,-0.020521507,-0.034470394,0.021462988,-0.027990453,0.10803191,0.07647618,-0.1907682,-0.11427028,0.06450927,0.11564613,0.08328723,0.1171555,-0.0011570137,0.024767535,0.081103645,0.009213213,0.07461645,0.14286679,-0.012774276,0.03474516,-0.07135913,0.042969413,-0.029614232,-0.14606172,0.14548345,-0.087600045,0.0045289183,-0.14011662,0.00095671514,0.014738583,-0.058703166,0.12634815,0.029143466,0.004049788,-0.058311492,0.035274513,-0.04429317,-0.037539143,0.19640483,-0.08377062,-0.0598491,-0.13255985,0.01494515,-0.0433299,-0.019958325,-0.08503402,0.023979284,0.042564064,0.06494029,-0.06347292,0.16870798,0.021292947,-0.011988866,-0.26217303,-0.11593589,-0.05855582,-0.012015027,0.06481506,0.06208296,0.031477403,-0.016320456,0.07619765,0.052232757,-0.16074178,0.12775245,0.04731147,-0.008779362,-0.16328274,0.042583052,0.022253057,-0.051644593,-0.10258593,-0.05068115,0.058078993,0.038155757,-0.07262184,0.048798718,0.089114666,0.10323502,0.043713555,0.08430122,0.20655145,0.16668667,0.119342044,0.08292896,-0.07191061,0.20491506,0.05730364,-0.09909974,-0.06862336,0.056217317,-0.052350383,-0.1891824,0.13176765,-0.017540295,-0.04048745,0.002725009,-0.09784997,0.13527548,0.06434974,0.15846121,-0.059234835,-0.077452384,-0.083221994,0.028231598,0.064382434,0.004685022,-0.1255904,-0.06265511,-0.11743358,-0.011896519,-0.007817324,0.02949986,-0.020856671,-0.00910923,0.010100166,-0.018387921,0.06215659,-0.006481532,0.06251232
JD00004_exterior.png,-0.06341519,-0.14072423,7.754292e-06,0.04259195,-0.036788817,-0.03651864,-0.15927744,0.06612484,-0.04605754,0.09583813,-0.0025998927,0.11706425,-0.14713544,-0.12329869,-0.043101653,0.10669656,0.098123245,0.029162407,-0.03411364,-0.03198406,-0.15952393,0.07748276,-0.20446505,-0.015607705,-0.045285452,-0.11964322,0.15389314,-0.095019214,0.017093426,0.0010422189,0.02521666,-0.036649797,0.091593586,0.1114785,0.0014871345,0.039223123,-0.052694853,0.06020478,-0.056605194,-0.14675322,0.020203102,0.06006357,-0.1394713,0.14031398,0.10323387,0.055843107,0.029675249,-0.014035499,0.019514728,-0.017468324,0.09210869,0.053172752,-0.034744173,0.040773302,0.09398773,0.006928006,0.03888022,-0.13399762,0.05622345,0.114467084,0.056216493,-0.06927214,-0.041420598,-0.058737323,0.046670068,-0.12445551,-0.18978079,0.14179029,-0.074693665,-0.04439758,-0.04944071,-0.025498195,-0.09048428,0.03094676,0.020301333,0.039079536,-0.064895436,-0.07161678,0.028422182,-0.12994699,-0.13662013,-0.072931975,0.02889046,0.19789879,-0.14417373,0.10125833,0.12010583,-0.09538809,0.042688873,-0.031112045,0.114880726,-0.035751496,0.07659188,-0.022233788,-0.037314292,-0.13441665,0.05438449,0.03257453,0.16411527,-0.0066529466,-0.28919894,0.03649364,0.009620145,-0.13164884,0.030696746,0.06014542,-0.028718045,0.00033057824,-0.0774878,-0.0732216,0.011774698,-0.006790052,-0.04191632,0.114278056,0.06931858,-0.012705437,0.030409152,0.056858156,-0.03200374,0.15617938,-0.040779963,0.025829453,0.0354804,0.05150116,-0.06256916,-0.06383889,0.14621374,0.1603656
JD00005_exterior.png,-0.05309868,0.122240245,-0.18969174,-0.044819668,0.08005469,-0.05038278,0.03255354,0.0684249,0.061326303,0.09806668,0.012417548,0.068556026,0.103070416,-0.0871959,-0.19085991,0.061962288,0.012912249,0.09312787,0.05919081,-0.07976351,-0.1987423,0.09943967,-0.08647953,-0.0024397338,-0.05828913,0.14676249,-0.030870738,-0.12602039,0.065171696,-0.12034623,-0.17931575,0.046880644,0.091421336,0.08121552,-0.10083944,0.07934283,-0.0053220405,0.11412167,-0.012613471,-0.119791,0.10321879,0.06337455,-0.12691444,-0.06683351,0.11051016,0.041388005,-0.039503768,-0.03808757,0.12960507,0.05498028,0.01444831,0.06927437,-0.045321546,0.0012029194,0.08355655,0.09377896,-0.10916706,-0.047144752,0.035613198,0.008371361,-0.05581801,0.055456247,0.021682281,0.016417945,0.04742336,-0.04076377,0.15704653,0.05685469,0.024726601,0.017207226,-0.045703296,0.16012765,-0.11466188,0.046592135,-0.02833434,-0.20213497,0.07961678,-0.05080225,0.019416671,-0.13516583,-0.05245372,0.107429154,-0.008069484,0.052631665,-0.17137483,0.07026185,0.093187794,-0.2476787,-0.06435336,0.029696357,0.08327161,-0.037276495,0.17759016,-0.10244613,-0.0999202,0.012257679,0.0050264387,0.00074072555,0.06994912,-0.0051144734,-0.17058328,-0.054546755,-0.043619063,-0.027400523,-0.08245139,-0.10882803,-0.02834339,0.06543366,0.083653904,-0.087268956,0.06297537,-0.04349477,-0.02348168,-0.081390016,-0.066939756,0.050164483,0.04646599,0.04258948,0.04299446,-0.0037718655,0.048294898,0.118761204,0.09649197,-0.045572687,-0.0036450655,0.084230386,0.11746442,0.1469565
JD00006_exterior.png,-0.09254388,-0.0036345362,-0.024566783,0.008216207,-0.06189971,0.029274754,-0.042910863,-0.085398786,0.07538938,0.10781849,-0.050858717,0.006681174,-0.014095595,-0.03516115,0.09927409,0.039447628,0.10440453,0.13820511,-0.049184773,0.13595079,0.041156083,0.06335316,0.035553824,-0.08771201,-0.1208881,-0.062371135,-0.057282373,-0.027301384,0.067415416,0.2338166,0.04782144,-0.0957132,-0.008414322,-0.121860646,0.07748744,0.05104347,-0.006514361,0.0072121257,-0.035236612,0.022353739,-0.058177706,0.12405974,0.04758141,0.00659108,-0.03345108,0.07813587,0.03638009,0.029220253,0.123185895,0.103977725,0.08827492,-0.1359149,0.017800976,-0.03822415,-0.029182564,-0.11100909,0.13606226,-0.06639262,-0.10502802,-0.121992074,-0.14489695,0.065836765,-0.10163651,-0.19639818,0.061183937,0.067754865,0.10922949,0.041250046,0.009167546,-0.040572174,-0.090027876,0.1468205,0.12717901,-0.0013411241,-0.036856566,-0.0850234,-0.065886125,0.0039063087,-0.012633914,0.15399566,-0.07314916,0.045211557,0.008300364,-0.12896147,0.115281954,0.1582098,-0.04858581,-0.19226077,0.047701165,0.048964635,-0.075934924,-0.15782785,-0.021262793,-0.04385141,-0.17168504,0.036957238,0.04347147,-0.0027862764,0.07859385,-0.04355594,0.056167584,-0.03401777,-0.16693345,0.068607174,-0.014992765,0.027670462,0.06560113,-0.0010638468,0.008130788,0.08374709,0.14500627,0.1668155,0.026494475,-0.02466005,0.08295675,-0.05667836,-0.054711577,-0.010663911,-0.09406362,-0.17096992,0.090048,0.059562974,0.1145568,-0.11653704,0.03160459,-0.08582238,-0.16177107,-0.17038709
JD00007_exterior.png,0.074576035,0.011070061,0.0032059702,-0.044196505,0.063073404,-0.11976942,0.031611383,-0.00048717743,-0.05479211,0.07391405,0.058496777,0.03026354,-0.13802299,-0.18460593,-0.1597627,-0.004233776,0.12262675,0.09447992,-0.028889043,-0.060766198,-0.10795181,0.13403119,-0.19053237,0.04720692,0.034736995,-0.054766584,-0.0403695,-0.10203148,0.022644589,0.005987843,0.02646436,-0.10258232,0.0967116,0.13734008,-0.06261675,0.110817,-0.0807929,0.044775303,-0.048305232,-0.1969522,-0.019909166,0.011623409,-0.107442155,0.12305375,0.04833671,0.10644028,-0.0005258978,-0.004718866,0.09300228,-0.013328551,-0.055860963,0.032504026,-0.0066623967,0.034382787,0.045122314,-0.036513895,0.04928187,-0.14105885,-0.023685068,0.123355374,0.064696714,0.066408716,0.035992555,0.088314846,-0.07792627,-0.09325143,-0.06248289,0.076907024,0.028299429,-0.004004027,-0.083936416,0.07696423,-0.075593196,0.13385098,-0.0372383,-0.11388169,-0.06999514,-0.039101716,0.14966196,-0.12478594,-0.14152867,-0.047512166,0.04433367,0.13003014,-0.14218561,0.08476563,0.13506103,-0.20040314,0.0055589187,0.053071015,0.081560366,0.04890263,0.089482285,-0.062139813,-0.06131091,-0.19904302,0.087934054,-0.09390917,0.13306224,0.047141433,-0.18965907,-0.071653485,-0.04442482,-0.008567979,0.028772287,0.041715153,-0.025680764,-0.16300502,0.05831537,-0.09893797,-0.057655405,0.0025167656,-0.006037258,0.08454431,0.036604006,-0.044031534,0.0609535,0.044843078,0.02178119,0.12198282,0.039732497,0.03128537,0.11325491,0.021885179,-0.08533797,0.016832847,0.1898568,0.12921551
JD00008_exterior.png,0.08653164,0.004026974,-0.0006679239,-0.00616527,-0.10949353,0.0010565154,0.041385036,0.025347836,-0.057064485,-0.028666683,-0.009607892,-0.04139841,-0.1357952,-0.096927255,-0.008125882,0.0019024224,0.13800184,0.05293995,-0.08582478,0.19431041,-0.12079983,0.086352296,-0.13126223,0.10819798,0.0035551654,-0.17078298,-0.10288632,-0.15707828,0.027840845,0.07181671,0.06971931,-0.13799608,0.06668053,0.10195892,0.074273705,0.02821685,0.10140408,0.022616103,-0.08798923,-0.042742837,-0.18945841,0.051057182,-0.06760009,0.12318473,0.1602187,0.11496805,-0.0124856355,0.115757994,0.06075802,0.1685376,0.018306326,-0.12346936,0.028921517,0.051227994,0.105178565,-0.018078491,-0.05943138,-0.18798658,-0.06380431,-0.029657776,0.015544584,-0.039417103,-0.035811085,0.04292112,-0.007868658,-0.1127284,-0.02712957,0.072680384,-0.020266369,0.005429061,-0.098992236,0.06839208,0.08921488,-0.02581539,0.021658143,-0.03990422,-0.12747462,-0.10954178,0.13130224,0.10131413,-0.056099217,-0.06387883,0.21705236,0.09050362,-0.034955345,0.12848926,0.06882511,-0.25854787,0.013438038,0.039506674,0.039963257,-0.015205357,0.04454572,0.037296716,-0.021464515,-0.049684864,-0.003858478,-0.16058683,0.13124709,-0.039945576,-0.12950453,0.0016744192,-0.021819066,0.021438349,-0.008052244,-0.10593294,0.05306841,-0.109331794,0.07823901,-0.019580148,-0.09247679,-0.014712594,-0.086795315,-0.017108941,-0.018388376,0.1014484,-0.035165776,-0.054169226,-0.034592673,0.13730824,0.0028611557,0.08024682,0.08608883,-0.025593994,-0.1068856,-0.09109804,0.121667765,-0.10662916
JD00009_exterior.png,-0.19457573,0.04346821,-0.0035250983,-0.07911203,-0.0019393722,-0.098530695,0.050737385,-0.0149222715,0.026713869,-0.08662384,0.010533868,0.025186082,0.11405458,-0.10482039,0.031561393,-0.07021437,0.0074489657,0.10797747,0.0633754,0.13239312,0.12968795,0.04708181,-0.07366416,-0.08310987,-0.16600296,-0.034478858,0.09216812,0.056857143,-0.012075842,0.13725108,-0.029257488,0.06077077,-0.06556454,0.051011775,-0.031191397,0.12563616,-0.032629985,-0.021277918,0.046901762,-0.118653655,0.10389191,0.077516414,-0.09917258,0.0007520241,0.03289561,-0.025928587,0.020540899,-0.038653277,0.07336857,0.03462958,0.018526353,-0.06338531,0.0038187641,-0.044232093,-0.046634134,-0.044549122,0.091681555,0.028224599,0.029742736,0.107449554,-0.013688231,-0.0010306684,-0.065116294,-0.113400266,-0.08619065,0.099512056,0.12733412,-0.08565138,0.031348366,0.09550803,-0.17781378,-0.00945729,0.1553374,-0.039987464,-0.05584211,0.15811433,-0.0650837,0.0859472,-0.06293442,0.16134214,0.07423175,0.12032793,-0.19359978,-0.053499933,0.091340184,0.044501152,-0.034114167,-0.1391867,0.045482833,0.047366507,-0.07483547,-0.08879114,0.026992645,0.07943589,0.07471443,-0.022965308,0.10979682,0.06287972,0.0077140317,-0.093724556,-0.0009980778,0.10270663,0.01604786,0.15175757,0.111353494,-0.11937262,0.08348947,-0.04036615,0.21751364,-0.0041624927,0.15894999,0.06637554,0.042016227,-0.038471047,-0.04938001,-0.16978317,0.06398577,0.16588871,-0.016360398,-0.20675793,0.021251837,0.07120832,0.06052535,0.06475526,-0.13249613,-0.14958574,-0.10995833,0.020534398
JD00010_exterior.png,-0.007951676,0.020551214,-0.041763466,0.014526679,0.028427353,-0.16207077,0.055835076,0.040911086,0.022051552,0.04517663,0.16959047,0.052672453,-0.08444399,0.12450106,0.038631074,0.07489244,-0.076991014,-0.091907,-0.055552196,0.009859266,-0.05057128,0.057310235,0.015569327,-0.0638404,0.0028985932,0.00712808,0.08396135,-0.042951588,0.16806795,0.09527037,-0.030054968,0.048415564,-0.11762432,0.053540453,-0.07941023,0.21375084,0.024395835,0.11881916,0.0277557,-0.13864298,-0.049143787,0.11964172,-0.030727299,0.04025718,0.04496621,0.10944914,0.06583247,0.11300224,-0.023904638,0.14998275,-0.12793994,-0.057284173,0.008424392,-0.20635803,-0.06712845,-0.10068964,0.07785471,-0.07560674,-0.0027227877,0.104460746,0.11211951,-0.071251474,0.026537534,0.13735965,0.05386862,0.1711877,0.054139335,0.006692217,0.12956402,0.08719278,0.03983151,0.0027858396,0.13028231,0.091580756,0.1763845,0.16082759,-0.055033423,-0.038794704,0.11357596,-0.00062657887,0.10201144,0.0054680407,0.06835397,-0.09974203,0.111111805,-0.030230138,-0.15746967,-0.048272572,0.017741233,-0.079134695,0.09579577,0.08175196,-0.114062026,-0.05558733,-0.04365566,-0.097042195,0.030382168,-0.040225275,-0.12927268,-0.03364018,0.08198015,-0.035570007,-0.062815785,0.055005517,0.041117452,-0.08749326,-0.05798396,-0.07481894,-0.032490585,-0.010380677,0.09916931,0.2133251,-0.011748855,-0.12033514,-0.084148176,-0.008550987,-0.0010774686,0.13922843,-0.034155495,0.0025122203,-0.11023451,-0.1879156,-0.055801347,0.095890895,0.12464082,0.0039884294,0.075734936,0.033712734
